Setpoint,PID_Output,Planta_Output
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
48.00,1.02,48.00
29.00,-18.17,48.00
29.00,-18.17,47.78
29.00,-17.49,47.57
29.00,-17.49,47.36
29.00,-17.69,47.36
29.00,-17.69,47.15
29.00,-17.24,46.94
29.00,-17.24,46.74
29.00,-17.01,46.53
29.00,-17.01,46.53
29.00,-17.19,46.33
29.00,-17.19,46.13
29.00,-16.75,45.92
29.00,-16.75,45.72
29.00,-16.53,45.53
29.00,-16.53,45.53
29.00,-16.69,45.33
29.00,-16.69,45.13
29.00,-16.26,44.93
29.00,-16.26,44.74
29.00,-16.04,44.55
29.00,-16.04,44.55
29.00,-16.20,44.36
29.00,-16.20,44.17
29.00,-15.77,43.98
29.00,-15.77,43.79
29.00,-15.93,43.79
29.00,-15.93,43.60
29.00,-15.51,43.41
29.00,-15.51,43.23
29.00,-15.29,43.05
29.00,-15.29,42.86
29.00,-15.43,42.86
29.00,-15.43,42.68
29.00,-15.02,42.50
29.00,-15.02,42.32
29.00,-14.81,42.14
29.00,-14.81,41.97
29.00,-14.94,41.97
29.00,-14.94,41.79
29.00,-14.54,41.62
29.00,-14.54,41.45
29.00,-14.33,41.27
29.00,-14.33,41.27
29.00,-14.45,41.10
29.00,-14.45,40.93
29.00,-14.06,40.76
29.00,-14.06,40.60
29.00,-13.85,40.43
29.00,-13.85,40.43
29.00,-13.97,40.27
29.00,-13.97,40.10
29.00,-13.58,39.94
29.00,-13.58,39.78
29.00,-13.38,39.62
29.00,-13.38,39.62
29.00,-13.49,39.46
29.00,-13.49,39.30
29.00,-13.11,39.14
29.00,-13.11,38.99
29.00,-13.22,38.99
29.00,-13.22,38.83
29.00,-12.85,38.68
29.00,-12.85,38.53
29.00,-12.65,38.38
29.00,-12.65,38.23
29.00,-12.75,38.23
29.00,-12.75,38.08
29.00,-12.38,37.93
29.00,-12.38,37.78
29.00,-12.19,37.64
29.00,-12.19,37.49
29.00,-12.28,37.49
29.00,-12.28,37.35
29.00,-11.93,37.21
29.00,-11.93,37.07
29.00,-11.73,36.93
29.00,-11.73,36.93
29.00,-11.82,36.79
29.00,-11.82,36.65
29.00,-11.47,36.51
29.00,-11.47,36.38
29.00,-11.29,36.24
29.00,-11.29,36.24
29.00,-11.36,36.11
29.00,-11.36,35.98
29.00,-11.03,35.84
29.00,-11.03,35.71
29.00,-10.84,35.58
29.00,-10.84,35.58
29.00,-10.91,35.46
29.00,-10.91,35.33
29.00,-10.59,35.20
29.00,-10.59,35.08
29.00,-10.66,35.08
29.00,-10.66,34.95
29.00,-10.34,34.83
29.00,-10.34,34.71
29.00,-10.16,34.59
29.00,-10.16,34.47
29.00,-10.22,34.47
29.00,-10.22,34.35
29.00,-9.92,34.23
29.00,-9.92,34.11
29.00,-9.74,34.00
29.00,-9.74,34.00
29.00,-9.79,33.88
29.00,-9.79,33.77
29.00,-9.50,33.65
29.00,-9.50,33.54
29.00,-9.33,33.43
29.00,-9.33,33.43
29.00,-9.37,33.32
29.00,-9.37,33.21
29.00,-9.08,33.10
29.00,-9.08,33.00
29.00,-9.13,33.00
29.00,-9.13,32.89
29.00,-8.85,32.78
29.00,-8.85,32.68
29.00,-8.68,32.58
29.00,-8.68,32.48
29.00,-8.72,32.48
29.00,-8.72,32.37
29.00,-8.45,32.27
29.00,-8.45,32.17
29.00,-8.29,32.07
29.00,-8.29,32.07
29.00,-8.32,31.98
29.00,-8.32,31.88
29.00,-8.06,31.78
29.00,-8.06,31.69
29.00,-8.09,31.69
29.00,-8.09,31.60
29.00,-7.84,31.50
29.00,-7.84,31.41
29.00,-7.68,31.32
29.00,-7.68,31.23
29.00,-7.71,31.23
29.00,-7.71,31.14
29.00,-7.46,31.05
29.00,-7.46,30.96
29.00,-7.31,30.88
29.00,-7.31,30.88
29.00,-7.33,30.79
29.00,-7.33,30.71
29.00,-7.09,30.62
29.00,-7.09,30.54
29.00,-6.95,30.46
29.00,-6.95,30.46
29.00,-6.96,30.38
29.00,-6.96,30.29
29.00,-6.73,30.21
29.00,-6.73,30.14
29.00,-6.75,30.14
29.00,-6.75,30.06
29.00,-6.52,29.98
29.00,-6.52,29.90
29.00,-6.39,29.83
29.00,-6.39,29.83
29.00,-6.40,29.75
29.00,-6.40,29.68
29.00,-6.18,29.60
29.00,-6.18,29.53
29.00,-6.05,29.46
29.00,-6.05,29.46
29.00,-6.05,29.39
29.00,-6.05,29.32
29.00,-5.85,29.25
29.00,-5.85,29.18
29.00,-5.85,29.18
29.00,-5.85,29.11
29.00,-5.65,29.05
29.00,-5.65,28.98
29.00,-5.52,28.92
29.00,-5.52,28.85
29.00,-5.52,28.85
29.00,-5.52,28.79
29.00,-5.33,28.72
29.00,-5.33,28.66
29.00,-5.21,28.60
29.00,-5.21,28.60
29.00,-5.20,28.54
29.00,-5.20,28.48
29.00,-5.02,28.42
29.00,-5.02,28.36
29.00,-5.02,28.36
29.00,-5.02,28.30
29.00,-4.83,28.25
29.00,-4.83,28.19
29.00,-4.72,28.13
29.00,-4.72,28.08
29.00,-4.71,28.08
29.00,-4.71,28.02
29.00,-4.54,27.97
29.00,-4.54,27.92
29.00,-4.43,27.87
29.00,-4.43,27.87
29.00,-4.42,27.81
29.00,-4.42,27.76
29.00,-4.25,27.71
29.00,-4.25,27.66
29.00,-4.14,27.61
29.00,-4.14,27.61
29.00,-4.13,27.57
29.00,-4.13,27.52
29.00,-3.97,27.47
29.00,-3.97,27.42
29.00,-3.96,27.42
29.00,-3.96,27.38
29.00,-3.81,27.33
29.00,-3.81,27.29
29.00,-3.70,27.25
29.00,-3.70,27.25
29.00,-3.69,27.20
29.00,-3.69,27.16
29.00,-3.54,27.12
29.00,-3.54,27.08
29.00,-3.44,27.04
29.00,-3.44,27.04
29.00,-3.43,27.00
29.00,-3.43,26.96
29.00,-3.29,26.92
29.00,-3.29,26.88
29.00,-3.27,26.88
29.00,-3.27,26.84
29.00,-3.14,26.80
29.00,-3.14,26.77
29.00,-3.04,26.73
29.00,-3.04,26.70
29.00,-3.02,26.70
29.00,-3.02,26.66
29.00,-2.89,26.63
29.00,-2.89,26.59
29.00,-2.81,26.56
29.00,-2.81,26.56
29.00,-2.78,26.53
29.00,-2.78,26.50
29.00,-2.66,26.46
29.00,-2.66,26.43
29.00,-2.64,26.43
29.00,-2.64,26.40
29.00,-2.52,26.37
29.00,-2.52,26.34
29.00,-2.44,26.31
29.00,-2.44,26.29
29.00,-2.42,26.29
29.00,-2.42,26.26
29.00,-2.30,26.23
29.00,-2.30,26.20
29.00,-2.23,26.18
29.00,-2.23,26.18
29.00,-2.20,26.15
29.00,-2.20,26.13
29.00,-2.09,26.10
29.00,-2.09,26.08
29.00,-2.02,26.05
29.00,-2.02,26.05
29.00,-1.99,26.03
29.00,-1.99,26.01
29.00,-1.89,25.98
29.00,-1.89,25.96
29.00,-1.86,25.96
29.00,-1.86,25.94
29.00,-1.77,25.92
29.00,-1.77,25.90
29.00,-1.70,25.88
29.00,-1.70,25.88
29.00,-1.67,25.86
29.00,-1.67,25.84
29.00,-1.58,25.82
29.00,-1.58,25.80
29.00,-1.52,25.79
29.00,-1.52,25.79
29.00,-1.48,25.77
29.00,-1.48,25.75
29.00,-1.40,25.73
29.00,-1.40,25.72
29.00,-1.37,25.72
29.00,-1.37,25.70
29.00,-1.29,25.69
29.00,-1.29,25.67
29.00,-1.23,25.66
29.00,-1.23,25.64
29.00,-1.20,25.64
29.00,-1.20,25.63
29.00,-1.12,25.61
29.00,-1.12,25.60
29.00,-1.06,25.59
29.00,-1.06,25.59
29.00,-1.03,25.58
29.00,-1.03,25.56
29.00,-0.96,25.55
29.00,-0.96,25.54
29.00,-0.93,25.54
29.00,-0.93,25.53
29.00,-0.86,25.52
29.00,-0.86,25.51
29.00,-0.81,25.50
29.00,-0.81,25.49
29.00,-0.77,25.49
29.00,-0.77,25.48
29.00,-0.71,25.47
29.00,-0.71,25.47
29.00,-0.66,25.46
29.00,-0.66,25.46
29.00,-0.63,25.45
29.00,-0.63,25.44
29.00,-0.57,25.43
29.00,-0.57,25.43
29.00,-0.52,25.42
29.00,-0.52,25.42
29.00,-0.49,25.42
29.00,-0.49,25.41
29.00,-0.44,25.40
29.00,-0.44,25.40
29.00,-0.40,25.40
29.00,-0.40,25.39
29.00,-0.35,25.39
29.00,-0.35,25.39
29.00,-0.31,25.38
29.00,-0.31,25.38
29.00,-0.27,25.38
29.00,-0.27,25.37
29.00,-0.23,25.37
29.00,-0.23,25.37
29.00,-0.19,25.37
29.00,-0.19,25.37
29.00,-0.15,25.36
29.00,-0.15,25.36
29.00,-0.11,25.36
29.00,-0.11,25.36
29.00,-0.07,25.36
29.00,-0.07,25.36
29.00,-0.03,25.36
29.00,-0.03,25.36
29.00,0.00,25.36
29.00,0.00,25.36
29.00,0.04,25.35
29.00,0.04,25.36
29.00,0.07,25.36
29.00,0.07,25.36
29.00,0.11,25.36
29.00,0.11,25.36
29.00,0.14,25.36
29.00,0.14,25.36
29.00,0.18,25.36
29.00,0.18,25.36
29.00,0.21,25.36
29.00,0.21,25.36
29.00,0.24,25.37
29.00,0.24,25.37
29.00,0.27,25.37
29.00,0.27,25.37
29.00,0.31,25.37
29.00,0.31,25.38
29.00,0.33,25.38
29.00,0.33,25.38
29.00,0.37,25.38
29.00,0.37,25.39
29.00,0.39,25.39
29.00,0.39,25.40
29.00,0.42,25.40
29.00,0.42,25.40
29.00,0.45,25.41
29.00,0.45,25.41
29.00,0.47,25.42
29.00,0.47,25.42
29.00,0.51,25.42
29.00,0.51,25.43
29.00,0.53,25.43
29.00,0.53,25.44
29.00,0.55,25.44
29.00,0.55,25.45
29.00,0.59,25.45
29.00,0.59,25.46
29.00,0.60,25.46
29.00,0.60,25.47
29.00,0.63,25.47
29.00,0.63,25.47
29.00,0.66,25.48
29.00,0.66,25.49
29.00,0.67,25.50
29.00,0.67,25.50
29.00,0.71,25.50
29.00,0.71,25.51
29.00,0.72,25.52
29.00,0.72,25.53
29.00,0.74,25.53
29.00,0.74,25.53
29.00,0.77,25.54
29.00,0.77,25.55
29.00,0.78,25.56
29.00,0.78,25.57
29.00,0.82,25.57
29.00,0.82,25.58
29.00,0.82,25.59
29.00,0.82,25.59
29.00,0.84,25.60
29.00,0.84,25.61
29.00,0.87,25.61
29.00,0.87,25.62
29.00,0.88,25.63
29.00,0.88,25.64
29.00,0.89,25.65
29.00,0.89,25.65
29.00,0.92,25.66
29.00,0.92,25.67
29.00,0.93,25.68
29.00,0.93,25.69
29.00,0.96,25.69
29.00,0.96,25.70
29.00,0.96,25.71
29.00,0.96,25.72
29.00,0.97,25.73
29.00,0.97,25.73
29.00,1.01,25.74
29.00,1.01,25.75
29.00,1.00,25.76
29.00,1.00,25.78
29.00,1.04,25.78
29.00,1.04,25.79
29.00,1.03,25.80
29.00,1.03,25.81
29.00,1.04,25.82
29.00,1.04,25.82
29.00,1.08,25.83
29.00,1.08,25.84
29.00,1.07,25.85
29.00,1.07,25.87
29.00,1.08,25.88
29.00,1.08,25.88
29.00,1.11,25.89
29.00,1.11,25.90
29.00,1.11,25.91
29.00,1.11,25.93
29.00,1.14,25.93
29.00,1.14,25.94
29.00,1.13,25.95
29.00,1.13,25.96
29.00,1.14,25.97
29.00,1.14,25.97
29.00,1.17,25.99
29.00,1.17,26.00
29.00,1.16,26.01
29.00,1.16,26.02
29.00,1.19,26.02
29.00,1.19,26.04
29.00,1.18,26.05
29.00,1.18,26.06
29.00,1.18,26.08
29.00,1.18,26.08
29.00,1.21,26.09
29.00,1.21,26.10
29.00,1.20,26.11
29.00,1.20,26.13
29.00,1.20,26.14
29.00,1.20,26.14
29.00,1.23,26.15
29.00,1.23,26.17
29.00,1.22,26.18
29.00,1.22,26.19
29.00,1.25,26.19
29.00,1.25,26.21
29.00,1.24,26.22
29.00,1.24,26.23
29.00,1.24,26.25
29.00,1.24,26.25
29.00,1.26,26.26
29.00,1.26,26.27
29.00,1.25,26.29
29.00,1.25,26.30
29.00,1.28,26.30
29.00,1.28,26.31
29.00,1.26,26.33
29.00,1.26,26.34
29.00,1.26,26.35
29.00,1.26,26.35
29.00,1.29,26.37
29.00,1.29,26.38
29.00,1.27,26.40
29.00,1.27,26.41
29.00,1.30,26.41
29.00,1.30,26.42
29.00,1.28,26.44
29.00,1.28,26.45
29.00,1.28,26.46
29.00,1.28,26.48
29.00,1.31,26.48
29.00,1.31,26.49
29.00,1.29,26.51
29.00,1.29,26.52
29.00,1.29,26.53
29.00,1.29,26.53
29.00,1.31,26.55
29.00,1.31,26.56
29.00,1.29,26.58
29.00,1.29,26.59
29.00,1.32,26.59
29.00,1.32,26.60
29.00,1.30,26.62
29.00,1.30,26.63
29.00,1.30,26.64
29.00,1.30,26.64
29.00,1.32,26.66
29.00,1.32,26.67
29.00,1.30,26.69
29.00,1.30,26.70
29.00,1.32,26.70
29.00,1.32,26.71
29.00,1.30,26.73
29.00,1.30,26.74
29.00,1.30,26.76
29.00,1.30,26.77
29.00,1.32,26.77
29.00,1.32,26.78
29.00,1.30,26.80
29.00,1.30,26.81
29.00,1.30,26.82
29.00,1.30,26.82
29.00,1.32,26.84
29.00,1.32,26.85
29.00,1.30,26.87
29.00,1.30,26.88
29.00,1.32,26.88
29.00,1.32,26.89
29.00,1.30,26.91
29.00,1.30,26.92
